elapsed_s,event,body_x,body_y,dist,tags_used
22.548,lost,,,,
22.560,lost,,,,
22.572,lost,,,,
22.585,lost,,,,
22.598,lost,,,,
22.609,lost,,,,
22.621,lost,,,,
22.636,lost,,,,
22.649,lost,,,,
22.661,lost,,,,
22.671,lost,,,,
22.683,lost,,,,
22.695,lost,,,,
22.707,lost,,,,
22.719,lost,,,,
22.733,lost,,,,
22.745,lost,,,,
22.756,lost,,,,
22.769,lost,,,,
22.783,lost,,,,
22.794,lost,,,,
22.806,lost,,,,
22.817,lost,,,,
22.830,lost,,,,
22.842,lost,,,,
22.854,lost,,,,
22.867,lost,,,,
22.881,lost,,,,
22.893,lost,,,,
22.905,lost,,,,
22.919,lost,,,,
22.932,lost,,,,
22.943,lost,,,,
22.953,lost,,,,
22.962,lost,,,,
22.974,lost,,,,
22.989,lost,,,,
23.001,lost,,,,
23.013,lost,,,,
23.024,lost,,,,
23.038,lost,,,,
23.052,lost,,,,
23.062,lost,,,,
23.074,lost,,,,
23.090,lost,,,,
23.102,lost,,,,
23.114,lost,,,,
23.125,lost,,,,
23.140,lost,,,,
23.153,lost,,,,
23.165,lost,,,,
23.178,lost,,,,
23.190,lost,,,,
23.202,lost,,,,
23.212,lost,,,,
23.223,lost,,,,
23.239,lost,,,,
23.252,lost,,,,
23.263,lost,,,,
23.276,lost,,,,
23.290,lost,,,,
23.301,lost,,,,
23.313,lost,,,,
23.325,lost,,,,
23.339,lost,,,,
23.350,lost,,,,
23.361,lost,,,,
23.373,lost,,,,
23.388,lost,,,,
23.401,lost,,,,
23.412,lost,,,,
23.423,lost,,,,
23.436,lost,,,,
23.450,lost,,,,
23.462,lost,,,,
23.475,lost,,,,
23.489,lost,,,,
23.501,lost,,,,
23.512,lost,,,,
23.524,lost,,,,
23.539,lost,,,,
23.549,lost,,,,
23.561,lost,,,,
23.573,lost,,,,
23.586,lost,,,,
23.599,lost,,,,
23.610,lost,,,,
23.624,lost,,,,
23.638,lost,,,,
23.650,lost,,,,
23.662,lost,,,,
23.675,lost,,,,
23.690,lost,,,,
23.701,lost,,,,
23.712,lost,,,,
23.722,lost,,,,
23.737,lost,,,,
23.749,lost,,,,
23.759,lost,,,,
23.772,lost,,,,
23.786,lost,,,,
23.798,lost,,,,
23.809,lost,,,,
23.823,lost,,,,
23.835,lost,,,,
23.846,lost,,,,
23.857,lost,,,,
23.871,lost,,,,
23.884,lost,,,,
23.895,lost,,,,
23.907,lost,,,,
23.920,lost,,,,
23.934,lost,,,,
23.944,lost,,,,
23.956,lost,,,,
23.969,lost,,,,
23.981,lost,,,,
23.994,lost,,,,
24.007,lost,,,,
24.021,lost,,,,
24.035,lost,,,,
24.046,lost,,,,
24.058,lost,,,,
24.071,lost,,,,
24.087,lost,,,,
24.099,lost,,,,
24.111,lost,,,,
24.123,lost,,,,
24.136,lost,,,,
24.146,lost,,,,
24.159,lost,,,,
24.170,lost,,,,
24.182,lost,,,,
24.195,lost,,,,
24.208,lost,,,,
24.220,lost,,,,
24.232,lost,,,,
24.244,lost,,,,
24.257,lost,,,,
24.271,lost,,,,
24.283,lost,,,,
24.296,lost,,,,
24.308,lost,,,,
24.319,lost,,,,
24.331,lost,,,,
24.346,lost,,,,
24.360,lost,,,,
24.373,lost,,,,
24.387,lost,,,,
24.399,lost,,,,
24.410,lost,,,,
24.425,lost,,,,
24.438,lost,,,,
24.449,lost,,,,
24.459,lost,,,,
24.471,lost,,,,
24.486,lost,,,,
24.497,lost,,,,
24.510,lost,,,,
24.522,lost,,,,
24.536,lost,,,,
24.549,lost,,,,
24.560,lost,,,,
24.573,lost,,,,
24.586,lost,,,,
24.600,lost,,,,
24.611,lost,,,,
24.623,lost,,,,
24.636,lost,,,,
24.648,lost,,,,
24.659,lost,,,,
24.671,lost,,,,
24.684,lost,,,,
24.697,lost,,,,
24.709,lost,,,,
24.721,lost,,,,
24.735,lost,,,,
24.748,lost,,,,
24.760,lost,,,,
24.775,lost,,,,
24.787,lost,,,,
24.798,lost,,,,
24.809,lost,,,,
24.823,lost,,,,
24.836,lost,,,,
24.846,lost,,,,
24.857,lost,,,,
24.871,lost,,,,
24.884,lost,,,,
24.896,lost,,,,
24.908,lost,,,,
24.919,lost,,,,
24.933,lost,,,,
24.945,lost,,,,
24.957,lost,,,,
24.969,lost,,,,
24.982,lost,,,,
24.994,lost,,,,
25.006,lost,,,,
25.020,lost,,,,
25.033,lost,,,,
25.046,lost,,,,
25.057,lost,,,,
25.071,lost,,,,
25.084,lost,,,,
25.095,lost,,,,
25.107,lost,,,,
25.120,lost,,,,
25.134,lost,,,,
25.145,lost,,,,
25.157,lost,,,,
25.171,lost,,,,
25.185,lost,,,,
25.197,lost,,,,
25.208,lost,,,,
25.219,lost,,,,
25.230,lost,,,,
25.243,lost,,,,
25.257,lost,,,,
25.271,lost,,,,
25.284,lost,,,,
25.295,lost,,,,
25.307,lost,,,,
25.319,lost,,,,
25.333,lost,,,,
25.345,lost,,,,
25.356,lost,,,,
25.367,lost,,,,
25.382,lost,,,,
25.396,lost,,,,
25.408,lost,,,,
25.420,lost,,,,
25.433,lost,,,,
25.448,lost,,,,
25.461,lost,,,,
25.476,lost,,,,
25.489,lost,,,,
25.501,lost,,,,
25.513,lost,,,,
25.527,lost,,,,
25.540,lost,,,,
25.554,lost,,,,
25.568,lost,,,,
25.581,lost,,,,
25.593,lost,,,,
25.606,lost,,,,
25.621,lost,,,,
25.633,lost,,,,
25.645,lost,,,,
25.654,lost,,,,
25.670,lost,,,,
25.683,lost,,,,
25.696,lost,,,,
25.707,lost,,,,
25.722,lost,,,,
25.734,lost,,,,
25.745,lost,,,,
25.758,lost,,,,
25.770,lost,,,,
25.785,lost,,,,
25.798,lost,,,,
25.810,lost,,,,
25.824,lost,,,,
25.838,lost,,,,
25.851,lost,,,,
25.863,lost,,,,
25.875,lost,,,,
25.890,lost,,,,
25.904,lost,,,,
25.916,lost,,,,
25.931,lost,,,,
25.943,lost,,,,
25.955,lost,,,,
25.967,lost,,,,
25.980,lost,,,,
25.992,lost,,,,
26.005,lost,,,,
26.017,lost,,,,
26.028,lost,,,,
26.041,lost,,,,
26.055,lost,,,,
26.066,lost,,,,
26.078,lost,,,,
26.091,lost,,,,
26.105,lost,,,,
26.118,lost,,,,
26.129,lost,,,,
26.141,lost,,,,
26.155,lost,,,,
26.168,lost,,,,
26.179,lost,,,,
26.193,lost,,,,
26.205,lost,,,,
26.216,lost,,,,
26.227,lost,,,,
26.240,lost,,,,
26.254,lost,,,,
26.266,lost,,,,
26.277,lost,,,,
26.289,lost,,,,
26.304,lost,,,,
26.319,lost,,,,
26.330,lost,,,,
26.342,lost,,,,
26.356,lost,,,,
26.370,lost,,,,
26.382,lost,,,,
26.394,lost,,,,
26.411,lost,,,,
26.423,lost,,,,
26.434,lost,,,,
26.445,lost,,,,
26.458,lost,,,,
26.472,lost,,,,
26.484,lost,,,,
26.495,lost,,,,
26.508,lost,,,,
26.523,lost,,,,
26.536,lost,,,,
26.546,lost,,,,
26.558,lost,,,,
26.571,lost,,,,
26.586,lost,,,,
26.599,lost,,,,
26.612,lost,,,,
26.625,lost,,,,
26.637,lost,,,,
26.649,lost,,,,
26.662,lost,,,,
26.674,lost,,,,
26.688,lost,,,,
26.701,lost,,,,
26.713,lost,,,,
26.727,lost,,,,
26.740,lost,,,,
26.754,lost,,,,
26.766,lost,,,,
26.780,lost,,,,
26.791,lost,,,,
26.803,lost,,,,
26.815,lost,,,,
26.825,lost,,,,
26.840,lost,,,,
26.853,lost,,,,
26.863,lost,,,,
26.877,lost,,,,
26.891,lost,,,,
26.903,lost,,,,
26.915,lost,,,,
26.930,lost,,,,
26.942,lost,,,,
26.954,lost,,,,
26.965,lost,,,,
26.979,lost,,,,
26.991,lost,,,,
27.003,lost,,,,
27.016,lost,,,,
27.028,lost,,,,
27.042,lost,,,,
27.053,lost,,,,
27.066,lost,,,,
27.078,lost,,,,
27.092,lost,,,,
27.104,lost,,,,
27.115,lost,,,,
27.128,lost,,,,
27.140,lost,,,,
27.153,lost,,,,
27.166,lost,,,,
27.178,lost,,,,
27.191,lost,,,,
27.205,lost,,,,
27.216,lost,,,,
27.228,lost,,,,
27.241,lost,,,,
27.255,lost,,,,
27.268,lost,,,,
27.279,lost,,,,
27.292,lost,,,,
27.307,lost,,,,
27.320,lost,,,,
27.329,lost,,,,
27.343,lost,,,,
27.356,lost,,,,
27.369,lost,,,,
27.380,lost,,,,
27.393,lost,,,,
27.406,lost,,,,
27.418,lost,,,,
27.429,lost,,,,
27.441,lost,,,,
27.457,lost,,,,
27.470,lost,,,,
27.481,lost,,,,
27.496,lost,,,,
27.510,lost,,,,
27.522,lost,,,,
27.534,lost,,,,
27.546,lost,,,,
27.560,lost,,,,
27.572,lost,,,,
27.585,lost,,,,
27.597,lost,,,,
27.608,lost,,,,
27.623,lost,,,,
27.637,lost,,,,
27.649,lost,,,,
27.663,lost,,,,
27.675,lost,,,,
27.687,lost,,,,
27.698,lost,,,,
27.708,lost,,,,
27.723,lost,,,,
27.738,lost,,,,
27.750,lost,,,,
27.762,lost,,,,
27.775,lost,,,,
27.788,lost,,,,
27.800,lost,,,,
27.813,lost,,,,
27.826,lost,,,,
27.837,lost,,,,
27.849,lost,,,,
27.862,lost,,,,
27.876,lost,,,,
27.889,lost,,,,
27.902,lost,,,,
27.916,lost,,,,
27.929,lost,,,,
27.940,lost,,,,
27.952,lost,,,,
27.966,lost,,,,
27.979,lost,,,,
27.990,lost,,,,
28.004,lost,,,,
28.017,lost,,,,
28.031,lost,,,,
28.043,lost,,,,
28.055,lost,,,,
28.068,lost,,,,
28.082,lost,,,,
28.094,lost,,,,
28.107,lost,,,,
28.121,lost,,,,
28.136,lost,,,,
28.147,lost,,,,
28.157,lost,,,,
28.169,lost,,,,
28.183,lost,,,,
28.195,lost,,,,
28.208,lost,,,,
28.221,lost,,,,
28.233,lost,,,,
28.248,lost,,,,
28.261,lost,,,,
28.274,lost,,,,
28.289,lost,,,,
28.302,lost,,,,
28.313,lost,,,,
28.324,lost,,,,
28.338,lost,,,,
28.351,lost,,,,
28.362,lost,,,,
28.374,lost,,,,
28.388,lost,,,,
28.400,lost,,,,
28.414,lost,,,,
28.427,lost,,,,
28.440,lost,,,,
28.453,lost,,,,
28.465,lost,,,,
28.477,lost,,,,
28.492,lost,,,,
28.504,lost,,,,
28.515,lost,,,,
28.527,lost,,,,
28.541,lost,,,,
28.554,lost,,,,
28.566,lost,,,,
28.578,lost,,,,
28.592,lost,,,,
28.604,lost,,,,
28.616,lost,,,,
28.629,lost,,,,
28.643,lost,,,,
28.655,lost,,,,
28.668,lost,,,,
28.680,lost,,,,
28.693,lost,,,,
28.707,lost,,,,
28.720,lost,,,,
28.731,lost,,,,
28.743,lost,,,,
28.758,lost,,,,
28.771,lost,,,,
28.783,lost,,,,
28.797,lost,,,,
28.809,lost,,,,
28.821,lost,,,,
28.832,lost,,,,
28.847,lost,,,,
28.860,lost,,,,
28.871,lost,,,,
28.883,lost,,,,
28.896,lost,,,,
28.909,lost,,,,
28.922,lost,,,,
28.934,lost,,,,
28.948,lost,,,,
28.962,lost,,,,
28.974,lost,,,,
28.987,lost,,,,
29.002,lost,,,,
29.015,lost,,,,
29.028,lost,,,,
29.041,lost,,,,
29.055,lost,,,,
29.070,lost,,,,
29.082,lost,,,,
29.095,lost,,,,
29.107,lost,,,,
29.120,lost,,,,
29.132,lost,,,,
29.144,lost,,,,
29.156,lost,,,,
29.169,lost,,,,
29.180,lost,,,,
29.192,lost,,,,
29.204,lost,,,,
29.217,lost,,,,
29.229,lost,,,,
29.241,lost,,,,
29.254,lost,,,,
29.267,lost,,,,
29.279,lost,,,,
29.291,lost,,,,
29.303,lost,,,,
29.317,lost,,,,
29.329,lost,,,,
29.341,lost,,,,
29.353,lost,,,,
29.368,lost,,,,
29.380,lost,,,,
29.392,lost,,,,
29.404,lost,,,,
29.418,lost,,,,
29.431,lost,,,,
29.445,lost,,,,
29.459,lost,,,,
29.474,lost,,,,
29.488,lost,,,,
29.500,lost,,,,
29.512,lost,,,,
29.525,lost,,,,
29.537,lost,,,,
29.549,lost,,,,
29.561,lost,,,,
29.575,lost,,,,
29.588,lost,,,,
29.599,lost,,,,
29.612,lost,,,,
29.626,lost,,,,
29.639,lost,,,,
29.651,lost,,,,
29.666,lost,,,,
29.679,lost,,,,
29.692,lost,,,,
29.705,lost,,,,
29.717,lost,,,,
29.729,lost,,,,
29.743,lost,,,,
29.756,lost,,,,
29.768,lost,,,,
29.783,lost,,,,
29.797,lost,,,,
29.809,lost,,,,
29.822,lost,,,,
29.838,lost,,,,
29.851,lost,,,,
29.862,lost,,,,
29.876,lost,,,,
29.891,lost,,,,
29.902,lost,,,,
29.913,lost,,,,
29.924,lost,,,,
29.939,lost,,,,
29.952,lost,,,,
29.965,lost,,,,
29.977,lost,,,,
29.990,lost,,,,
30.003,lost,,,,
30.015,lost,,,,
30.028,lost,,,,
30.041,lost,,,,
30.055,lost,,,,
30.066,lost,,,,
30.078,lost,,,,
30.091,lost,,,,
30.104,lost,,,,
30.117,lost,,,,
30.130,lost,,,,
30.143,lost,,,,
30.156,lost,,,,
30.169,lost,,,,
30.181,lost,,,,
30.195,lost,,,,
30.207,lost,,,,
30.220,lost,,,,
30.235,lost,,,,
30.249,lost,,,,
30.261,lost,,,,
30.273,lost,,,,
30.287,lost,,,,
30.301,lost,,,,
30.315,lost,,,,
30.326,lost,,,,
30.339,lost,,,,
30.353,lost,,,,
30.365,lost,,,,
30.376,lost,,,,
30.390,lost,,,,
30.404,lost,,,,
30.415,lost,,,,
30.427,lost,,,,
30.441,lost,,,,
30.455,lost,,,,
30.467,lost,,,,
30.478,lost,,,,
30.490,lost,,,,
30.505,lost,,,,
30.516,lost,,,,
30.527,lost,,,,
30.540,lost,,,,
30.555,lost,,,,
30.567,lost,,,,
30.578,lost,,,,
30.591,lost,,,,
30.604,lost,,,,
30.617,lost,,,,
30.629,lost,,,,
30.641,lost,,,,
30.653,lost,,,,
30.667,lost,,,,
30.679,lost,,,,
30.692,lost,,,,
30.704,lost,,,,
30.719,lost,,,,
30.730,lost,,,,
30.741,lost,,,,
30.754,lost,,,,
30.768,lost,,,,
30.780,lost,,,,
30.791,lost,,,,
30.804,lost,,,,
30.819,lost,,,,
30.830,lost,,,,
30.842,lost,,,,
30.853,lost,,,,
30.866,lost,,,,
30.879,lost,,,,
30.891,lost,,,,
30.903,lost,,,,
30.915,lost,,,,
30.928,lost,,,,
30.940,lost,,,,
30.953,lost,,,,
30.968,lost,,,,
30.979,lost,,,,
30.991,lost,,,,
31.003,lost,,,,
31.018,lost,,,,
31.031,lost,,,,
31.044,lost,,,,
31.057,lost,,,,
31.071,lost,,,,
31.084,lost,,,,
31.096,lost,,,,
31.108,lost,,,,
31.121,lost,,,,
31.133,lost,,,,
31.145,lost,,,,
31.156,lost,,,,
31.170,lost,,,,
31.183,lost,,,,
31.195,lost,,,,
31.206,lost,,,,
31.219,lost,,,,
31.232,lost,,,,
31.243,lost,,,,
31.256,lost,,,,
31.270,lost,,,,
31.284,lost,,,,
31.295,lost,,,,
31.309,lost,,,,
31.321,lost,,,,
31.335,lost,,,,
31.347,lost,,,,
31.358,lost,,,,
31.371,lost,,,,
31.387,lost,,,,
31.400,lost,,,,
31.412,lost,,,,
31.426,lost,,,,
31.440,lost,,,,
31.453,lost,,,,
31.465,lost,,,,
31.478,lost,,,,
31.492,lost,,,,
31.503,lost,,,,
31.515,lost,,,,
31.529,lost,,,,
31.540,lost,,,,
31.555,lost,,,,
31.568,lost,,,,
31.578,lost,,,,
31.591,lost,,,,
31.606,lost,,,,
31.619,lost,,,,
31.629,lost,,,,
31.641,lost,,,,
31.655,lost,,,,
31.668,lost,,,,
31.680,lost,,,,
31.692,lost,,,,
31.706,lost,,,,
31.720,lost,,,,
31.730,lost,,,,
31.743,lost,,,,
31.757,lost,,,,
31.770,lost,,,,
31.782,lost,,,,
31.795,lost,,,,
31.809,lost,,,,
31.821,lost,,,,
31.834,lost,,,,
31.846,lost,,,,
31.859,lost,,,,
31.872,lost,,,,
31.884,lost,,,,
31.895,lost,,,,
31.907,lost,,,,
31.921,lost,,,,
31.933,lost,,,,
31.945,lost,,,,
31.958,lost,,,,
31.972,lost,,,,
31.986,lost,,,,
31.999,lost,,,,
32.012,lost,,,,
32.026,lost,,,,
32.038,lost,,,,
32.051,lost,,,,
32.064,lost,,,,
32.076,lost,,,,
32.089,lost,,,,
32.102,lost,,,,
32.116,lost,,,,
32.128,lost,,,,
32.141,lost,,,,
32.155,lost,,,,
32.169,lost,,,,
32.181,lost,,,,
32.193,lost,,,,
32.208,lost,,,,
32.222,lost,,,,
32.235,lost,,,,
32.246,lost,,,,
32.258,lost,,,,
32.273,lost,,,,
32.285,lost,,,,
32.297,lost,,,,
32.311,lost,,,,
32.325,lost,,,,
32.337,lost,,,,
32.350,lost,,,,
32.363,lost,,,,
32.376,lost,,,,
32.387,lost,,,,
32.398,lost,,,,
32.410,lost,,,,
32.424,lost,,,,
32.437,lost,,,,
32.449,lost,,,,
32.462,lost,,,,
32.476,lost,,,,
32.489,lost,,,,
32.500,lost,,,,
32.513,lost,,,,
32.527,lost,,,,
32.540,lost,,,,
32.553,lost,,,,
32.565,lost,,,,
32.580,lost,,,,
32.593,lost,,,,
32.605,lost,,,,
32.619,lost,,,,
32.634,lost,,,,
32.645,lost,,,,
32.658,lost,,,,
32.672,lost,,,,
32.686,lost,,,,
32.697,lost,,,,
32.710,lost,,,,
32.724,lost,,,,
32.738,lost,,,,
32.750,lost,,,,
32.761,lost,,,,
32.774,lost,,,,
32.788,lost,,,,
32.799,lost,,,,
32.810,lost,,,,
32.823,lost,,,,
32.838,lost,,,,
32.849,lost,,,,
32.861,lost,,,,
32.873,lost,,,,
32.887,lost,,,,
32.901,lost,,,,
32.912,lost,,,,
32.924,lost,,,,
32.938,lost,,,,
32.950,lost,,,,
32.962,lost,,,,
32.974,lost,,,,
32.986,lost,,,,
33.001,lost,,,,
33.012,lost,,,,
33.024,lost,,,,
33.038,lost,,,,
33.055,lost,,,,
33.066,lost,,,,
33.078,lost,,,,
33.090,lost,,,,
33.104,lost,,,,
33.117,lost,,,,
33.128,lost,,,,
33.141,lost,,,,
33.155,lost,,,,
33.168,lost,,,,
33.180,lost,,,,
33.193,lost,,,,
33.208,lost,,,,
33.220,lost,,,,
33.232,lost,,,,
33.245,lost,,,,
33.259,lost,,,,
33.272,lost,,,,
33.285,lost,,,,
33.299,lost,,,,
33.311,lost,,,,
33.324,lost,,,,
33.336,lost,,,,
33.347,lost,,,,
33.360,lost,,,,
33.375,lost,,,,
33.388,lost,,,,
33.401,lost,,,,
33.413,lost,,,,
33.425,lost,,,,
33.436,lost,,,,
33.450,lost,,,,
33.465,lost,,,,
33.477,lost,,,,
33.491,lost,,,,
33.505,lost,,,,
33.518,lost,,,,
33.529,lost,,,,
33.542,lost,,,,
33.554,lost,,,,
33.569,lost,,,,
33.579,lost,,,,
33.592,lost,,,,
33.605,lost,,,,
33.620,lost,,,,
33.633,lost,,,,
33.646,lost,,,,
33.659,lost,,,,
33.672,lost,,,,
33.684,lost,,,,
33.697,lost,,,,
33.711,lost,,,,
33.723,lost,,,,
33.735,lost,,,,
33.748,lost,,,,
33.761,lost,,,,
33.773,lost,,,,
33.786,lost,,,,
33.797,lost,,,,
33.808,lost,,,,
33.823,lost,,,,
33.837,lost,,,,
33.848,lost,,,,
33.860,lost,,,,
33.874,lost,,,,
33.887,lost,,,,
33.900,lost,,,,
33.912,lost,,,,
33.926,lost,,,,
33.937,lost,,,,
33.948,lost,,,,
33.963,lost,,,,
33.977,lost,,,,
33.990,lost,,,,
34.003,lost,,,,
34.016,lost,,,,
34.028,lost,,,,
34.041,lost,,,,
34.054,lost,,,,
34.068,lost,,,,
34.080,lost,,,,
34.092,lost,,,,
34.104,lost,,,,
34.118,lost,,,,
34.132,lost,,,,
34.144,lost,,,,
34.157,lost,,,,
34.172,lost,,,,
34.184,lost,,,,
34.196,lost,,,,
34.208,lost,,,,
34.222,lost,,,,
34.237,lost,,,,
34.249,lost,,,,
34.261,lost,,,,
34.274,lost,,,,
34.289,lost,,,,
34.302,lost,,,,
34.313,lost,,,,
34.327,lost,,,,
34.341,lost,,,,
34.354,lost,,,,
34.366,lost,,,,
34.378,lost,,,,
34.391,lost,,,,
34.404,lost,,,,
34.417,lost,,,,
34.430,lost,,,,
34.443,lost,,,,
34.454,lost,,,,
34.465,lost,,,,
34.479,lost,,,,
34.490,lost,,,,
34.503,lost,,,,
34.516,lost,,,,
34.530,lost,,,,
34.542,lost,,,,
34.554,lost,,,,
34.566,lost,,,,
34.579,lost,,,,
34.593,lost,,,,
34.607,lost,,,,
34.620,lost,,,,
34.633,lost,,,,
34.645,lost,,,,
34.658,lost,,,,
34.671,lost,,,,
34.686,lost,,,,
34.699,lost,,,,
34.711,lost,,,,
34.724,lost,,,,
34.739,lost,,,,
34.751,lost,,,,
34.763,lost,,,,
34.775,lost,,,,
34.791,lost,,,,
34.804,lost,,,,
34.816,lost,,,,
34.829,lost,,,,
34.842,lost,,,,
34.855,lost,,,,
34.866,lost,,,,
34.879,lost,,,,
34.893,lost,,,,
34.905,lost,,,,
34.918,lost,,,,
34.930,lost,,,,
34.943,lost,,,,
34.957,lost,,,,
34.970,lost,,,,
34.982,lost,,,,
34.996,lost,,,,
35.009,lost,,,,
35.020,lost,,,,
35.032,lost,,,,
35.046,lost,,,,
35.058,lost,,,,
35.071,lost,,,,
35.081,lost,,,,
35.092,lost,,,,
35.108,lost,,,,
35.119,lost,,,,
35.130,lost,,,,
35.142,lost,,,,
35.156,lost,,,,
35.168,lost,,,,
35.180,lost,,,,
35.193,lost,,,,
35.207,lost,,,,
35.219,lost,,,,
35.231,lost,,,,
35.243,lost,,,,
35.257,lost,,,,
35.271,lost,,,,
35.283,lost,,,,
35.295,lost,,,,
35.308,lost,,,,
35.320,lost,,,,
35.333,lost,,,,
35.345,lost,,,,
35.360,lost,,,,
35.375,lost,,,,
35.388,lost,,,,
35.400,lost,,,,
35.411,lost,,,,
35.426,lost,,,,
35.439,lost,,,,
35.451,lost,,,,
35.465,lost,,,,
35.477,lost,,,,
35.490,lost,,,,
35.503,lost,,,,
35.515,lost,,,,
35.527,lost,,,,
35.539,lost,,,,
35.551,lost,,,,
35.564,lost,,,,
35.577,lost,,,,
35.590,lost,,,,
35.603,lost,,,,
35.615,lost,,,,
35.628,lost,,,,
35.641,lost,,,,
35.654,lost,,,,
35.670,lost,,,,
35.683,lost,,,,
35.695,lost,,,,
35.709,lost,,,,
35.721,lost,,,,
35.735,lost,,,,
35.747,lost,,,,
35.761,lost,,,,
35.774,lost,,,,
35.789,lost,,,,
35.801,lost,,,,
35.813,lost,,,,
35.825,lost,,,,
35.839,lost,,,,
35.852,lost,,,,
35.863,lost,,,,
35.875,lost,,,,
35.889,lost,,,,
35.903,lost,,,,
35.915,lost,,,,
35.925,lost,,,,
35.940,lost,,,,
35.954,lost,,,,
35.967,lost,,,,
35.980,lost,,,,
35.995,lost,,,,
36.008,lost,,,,
36.022,lost,,,,
36.036,lost,,,,
36.047,lost,,,,
36.059,lost,,,,
36.071,lost,,,,
36.085,lost,,,,
36.097,lost,,,,
36.109,lost,,,,
36.121,lost,,,,
36.135,lost,,,,
36.149,lost,,,,
36.162,lost,,,,
36.175,lost,,,,
36.187,lost,,,,
36.201,lost,,,,
36.216,lost,,,,
36.229,lost,,,,
36.242,lost,,,,
36.255,lost,,,,
36.268,lost,,,,
36.279,lost,,,,
36.292,lost,,,,
36.305,lost,,,,
36.318,lost,,,,
36.329,lost,,,,
36.342,lost,,,,
36.356,lost,,,,
36.367,lost,,,,
36.378,lost,,,,
36.392,lost,,,,
36.407,lost,,,,
36.420,lost,,,,
36.430,lost,,,,
36.441,lost,,,,
36.456,lost,,,,
36.471,lost,,,,
36.484,lost,,,,
36.498,lost,,,,
36.512,lost,,,,
36.524,lost,,,,
36.536,lost,,,,
36.548,lost,,,,
36.560,lost,,,,
36.575,lost,,,,
36.587,lost,,,,
36.601,lost,,,,
36.615,lost,,,,
36.628,lost,,,,
36.640,lost,,,,
36.654,lost,,,,
36.668,lost,,,,
36.679,lost,,,,
36.692,lost,,,,
36.704,lost,,,,
36.719,lost,,,,
36.730,lost,,,,
36.741,lost,,,,
36.754,lost,,,,
36.768,lost,,,,
36.779,lost,,,,
36.791,lost,,,,
36.805,lost,,,,
36.820,lost,,,,
36.832,lost,,,,
36.844,lost,,,,
36.858,lost,,,,
36.872,lost,,,,
36.884,lost,,,,
36.896,lost,,,,
36.910,lost,,,,
36.924,lost,,,,
36.938,lost,,,,
36.950,lost,,,,
36.963,lost,,,,
36.974,lost,,,,
36.986,lost,,,,
37.000,lost,,,,
37.014,lost,,,,
37.026,lost,,,,
37.037,lost,,,,
37.050,lost,,,,
37.062,lost,,,,
37.078,lost,,,,
37.090,lost,,,,
37.103,lost,,,,
37.118,lost,,,,
37.129,lost,,,,
37.141,lost,,,,
37.153,lost,,,,
37.166,lost,,,,
37.179,lost,,,,
37.190,lost,,,,
37.202,lost,,,,
37.216,lost,,,,
37.227,lost,,,,
37.240,lost,,,,
37.251,lost,,,,
37.263,lost,,,,
37.279,lost,,,,
37.292,lost,,,,
37.304,lost,,,,
37.317,lost,,,,
37.329,lost,,,,
37.341,lost,,,,
37.354,lost,,,,
37.366,lost,,,,
37.381,lost,,,,
37.394,lost,,,,
37.406,lost,,,,
37.419,lost,,,,
37.433,lost,,,,
37.445,lost,,,,
37.457,lost,,,,
37.471,lost,,,,
37.486,lost,,,,
37.499,lost,,,,
37.511,lost,,,,
37.523,lost,,,,
37.538,lost,,,,
37.549,lost,,,,
37.561,lost,,,,
37.574,lost,,,,
37.589,lost,,,,
37.601,lost,,,,
37.613,lost,,,,
37.624,lost,,,,
37.638,lost,,,,
37.650,lost,,,,
37.663,lost,,,,
37.675,lost,,,,
37.688,lost,,,,
37.704,lost,,,,
37.716,lost,,,,
37.731,lost,,,,
37.743,lost,,,,
37.756,lost,,,,
37.767,lost,,,,
37.781,lost,,,,
37.793,lost,,,,
37.806,lost,,,,
37.817,lost,,,,
37.831,lost,,,,
37.844,lost,,,,
37.857,lost,,,,
37.870,lost,,,,
37.884,lost,,,,
37.897,lost,,,,
37.909,lost,,,,
37.920,lost,,,,
37.932,lost,,,,
37.945,lost,,,,
37.959,lost,,,,
37.972,lost,,,,
37.985,lost,,,,
37.998,lost,,,,
38.011,lost,,,,
38.023,lost,,,,
38.035,lost,,,,
38.048,lost,,,,
38.060,lost,,,,
38.074,lost,,,,
38.087,lost,,,,
38.101,lost,,,,
38.115,lost,,,,
38.127,lost,,,,
38.138,lost,,,,
38.150,lost,,,,
38.165,lost,,,,
38.178,lost,,,,
38.190,lost,,,,
38.204,lost,,,,
38.218,lost,,,,
38.233,lost,,,,
38.245,lost,,,,
38.258,lost,,,,
38.274,lost,,,,
38.288,lost,,,,
38.299,lost,,,,
38.311,lost,,,,
38.324,lost,,,,
38.337,lost,,,,
38.349,lost,,,,
38.362,lost,,,,
38.375,lost,,,,
38.387,lost,,,,
38.400,lost,,,,
38.412,lost,,,,
38.424,lost,,,,
38.437,lost,,,,
38.448,lost,,,,
38.460,lost,,,,
38.475,lost,,,,
38.488,lost,,,,
38.500,lost,,,,
38.510,lost,,,,
38.524,lost,,,,
38.537,lost,,,,
38.549,lost,,,,
38.564,lost,,,,
38.574,lost,,,,
38.586,lost,,,,
38.597,lost,,,,
38.608,lost,,,,
38.621,lost,,,,
38.635,lost,,,,
38.649,lost,,,,
38.662,lost,,,,
38.675,lost,,,,
38.687,lost,,,,
38.698,lost,,,,
